Col Centre Code,Receipt Date,Receipt Number,Receipt Type,PC,Consumer No,Mode,Cheque No,Receipt Amount,Modification
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,17-Dec-25,0162155,01,8,195110002977,CASH,------,1260,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,17-Dec-25,0162156,01,0,195041983596,CASH,------,4250,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,17-Dec-25,0162157,01,8,195150037145,CASH,------,280,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,17-Dec-25,0162158,01,8,195150001329,CASH,------,420,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,17-Dec-25,0162159,01,8,195150002180,CASH,------,1980,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084274,01,2,195230044959,CASH,------,1020,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084275,01,2,195840001721,CASH,------,460,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084276,01,2,195330001645,CASH,------,650,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084277,01,2,195841955841,CASH,------,430,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084278,01,2,195330054994,CASH,------,280,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084279,01,2,195701956058,CASH,------,290,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084280,01,2,195840085657,CASH,------,300,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084281,01,2,195701953741,CASH,------,530,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084282,01,2,195701952036,CASH,------,260,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084283,05,2,195861955244,CASH,------,620,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084283,01,2,195861955244,CASH,------,1090,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084284,01,2,195861942193,CASH,------,390,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084285,01,2,195330001700,CASH,------,250,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084286,01,2,195771958805,CASH,------,340,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084287,01,2,195231947430,CASH,------,290,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084288,01,2,195700078898,CASH,------,370,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084289,01,2,195700001534,CASH,------,530,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084290,01,2,195330001785,CASH,------,520,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084291,01,2,194320033381,CASH,------,900,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084292,01,2,196511956775,CASH,------,410,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084293,01,6,194342001008,CASH,------,470,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084294,01,2,194582114055,CASH,------,180,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084295,01,2,196101961330,CASH,------,200,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084296,01,2,195840001984,CASH,------,330,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084297,01,2,196511952532,CASH,------,280,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084298,01,2,196100000956,CASH,------,310,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084299,01,2,196100101299,CASH,------,260,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084300,01,2,196100101205,CASH,------,400,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084301,01,2,196100101060,CASH,------,350,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084302,01,2,196761944675,CASH,------,320,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084303,01,2,196511950386,CASH,------,280,--------
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,17-Dec-25,0084304,01,2,196511956350,CASH,------,980,--------
030965003-Karahar,17-Dec-25,0010017,01,2,195701955710,CASH,------,340,--------
030965003-Karahar,17-Dec-25,0010018,01,2,195330001033,CASH,------,330,--------
030965003-Karahar,17-Dec-25,0010019,05,2,196510000091,CHEQUE,033858,6530,--------
030965003-Karahar,17-Dec-25,0010019,01,2,196510000091,CHEQUE,033858,7510,--------
030965003-Karahar,17-Dec-25,0010020,01,2,195860088989,CASH,------,240,--------
030965003-Karahar,17-Dec-25,0010021,01,2,196260000740,CASH,------,230,--------
030965003-Karahar,17-Dec-25,0010022,01,2,195330054943,CASH,------,170,--------
030965003-Karahar,17-Dec-25,0010023,01,2,195330001564,CASH,------,300,--------
030965003-Karahar,17-Dec-25,0010024,01,2,195840001275,CASH,------,2930,--------
030965003-Karahar,17-Dec-25,0010025,01,2,195900091554,CASH,------,2000,--------
030965006-Anewadi,17-Dec-25,0054213,01,1,195031975145,CASH,------,200,--------
030965006-Anewadi,17-Dec-25,0054214,01,1,195031978870,CASH,------,290,--------
030965006-Anewadi,17-Dec-25,0054215,01,1,195030002038,CASH,------,620,--------
030965006-Anewadi,17-Dec-25,0054216,01,5,193251838448,CASH,------,520,CANCELLED
030965006-Anewadi,17-Dec-25,0054217,01,1,195031961993,CASH,------,490,--------
030965006-Anewadi,17-Dec-25,0054218,01,1,195071962461,CASH,------,310,--------
030965006-Anewadi,17-Dec-25,0054219,01,1,195020013741,CASH,------,450,--------
030965006-Anewadi,17-Dec-25,0054220,01,1,190430032651,CASH,------,510,--------
030965006-Anewadi,17-Dec-25,0054221,01,1,190431970787,CASH,------,130,--------
030965006-Anewadi,17-Dec-25,0054222,01,1,195030015237,CASH,------,160,--------
030965006-Anewadi,17-Dec-25,0054223,01,1,195021979304,CASH,------,280,--------
030965006-Anewadi,17-Dec-25,0054224,01,1,195021961031,CASH,------,380,--------
030965006-Anewadi,17-Dec-25,0054225,01,1,196820000970,CASH,------,210,--------
030965006-Anewadi,17-Dec-25,0054226,01,5,193250002516,CASH,------,980,--------
030965006-Anewadi,17-Dec-25,0054227,01,5,193250137195,CASH,------,140,--------
030965006-Anewadi,17-Dec-25,0054228,01,1,195030000051,CASH,------,1090,--------
030965006-Anewadi,17-Dec-25,0054229,01,1,195020003516,CASH,------,290,--------
030965006-Anewadi,17-Dec-25,0054230,01,1,195030015555,CASH,------,1340,--------
030965006-Anewadi,17-Dec-25,0054231,01,1,195030002500,CASH,------,540,--------
030965006-Anewadi,17-Dec-25,0054232,01,5,193250137217,CASH,------,130,--------
030965006-Anewadi,17-Dec-25,0054233,01,5,193250003296,CASH,------,470,--------
030965006-Anewadi,17-Dec-25,0054234,01,1,196821978299,CASH,------,220,--------
030965006-Anewadi,17-Dec-25,0054235,01,1,195031965115,CASH,------,310,--------
030965006-Anewadi,17-Dec-25,0054236,01,1,195031963040,CASH,------,710,--------
030965006-Anewadi,17-Dec-25,0054237,01,1,196820123729,CASH,------,130,--------
030965006-Anewadi,17-Dec-25,0054238,01,1,195020002391,CASH,------,700,--------
030965006-Anewadi,17-Dec-25,0054239,01,1,195020012973,CASH,------,190,--------
030965006-Anewadi,17-Dec-25,0054240,01,1,195020003401,CASH,------,420,--------
030965006-Anewadi,17-Dec-25,0054241,01,1,190430003171,CASH,------,400,--------
030965006-Anewadi,17-Dec-25,0054242,01,1,195021972032,CASH,------,3620,--------
030965006-Anewadi,17-Dec-25,0054243,01,1,195030014524,CHEQUE,974240,970,--------
030965006-Anewadi,17-Dec-25,0054244,01,1,195030002046,CASH,------,480,--------
030965007-Karandi  ,17-Dec-25,0022900,01,8,195340002267,CASH,------,290,--------
030965007-Karandi  ,17-Dec-25,0022901,01,8,195761957061,CASH,------,440,--------
030965007-Karandi  ,17-Dec-25,0022902,01,8,195341924052,CASH,------,1010,--------
030965007-Karandi  ,17-Dec-25,0022903,01,8,195760001061,CASH,------,710,--------
030965007-Karandi  ,17-Dec-25,0022904,01,8,195341924028,CASH,------,130,--------
030965007-Karandi  ,17-Dec-25,0022905,01,8,195340056634,CASH,------,130,--------
030965007-Karandi  ,17-Dec-25,0022906,01,8,195340056880,CASH,------,260,--------
030965007-Karandi  ,17-Dec-25,0022907,01,8,195340002224,CASH,------,390,--------
030965007-Karandi  ,17-Dec-25,0022908,01,8,195340056723,CASH,------,260,--------
030965007-Karandi  ,17-Dec-25,0022909,01,8,195340001449,CASH,------,280,--------
030965007-Karandi  ,17-Dec-25,0022910,01,8,195340002186,CASH,------,180,--------
030965007-Karandi  ,17-Dec-25,0022911,01,8,195341926055,CASH,------,430,--------
030965007-Karandi  ,17-Dec-25,0022912,01,8,195341934996,CASH,------,200,--------
030965007-Karandi  ,17-Dec-25,0022913,01,8,195340056618,CASH,------,260,--------
030965007-Karandi  ,17-Dec-25,0022914,01,8,195340056138,CASH,------,3360,--------
030965007-Karandi  ,17-Dec-25,0022915,01,8,195760081332,CASH,------,1320,--------
030965007-Karandi  ,17-Dec-25,0022916,01,8,195760081529,CASH,------,400,--------
030965007-Karandi  ,17-Dec-25,0022917,01,8,195341932161,CASH,------,440,--------
030965007-Karandi  ,17-Dec-25,0022918,01,8,195340055867,CASH,------,780,--------
030965007-Karandi  ,17-Dec-25,0022919,01,8,195340001376,CASH,------,1250,--------
030965007-Karandi  ,17-Dec-25,0022920,01,8,195341932152,CASH,------,960,--------
030965008-Humgaon,17-Dec-25,0029593,01,8,195090000841,CASH,------,1140,--------
030965008-Humgaon,17-Dec-25,0029594,01,8,195091948660,CASH,------,550,--------
030965008-Humgaon,17-Dec-25,0029595,01,8,195310000961,CASH,------,560,--------
030965008-Humgaon,17-Dec-25,0029596,01,8,195311952973,CASH,------,380,--------
030965008-Humgaon,17-Dec-25,0029597,01,8,195310000707,CASH,------,440,--------
030965008-Humgaon,17-Dec-25,0029598,01,8,195310052677,CASH,------,150,--------
030965008-Humgaon,17-Dec-25,0029599,01,8,195310053223,CASH,------,130,--------
030965008-Humgaon,17-Dec-25,0029600,01,8,195311940029,CASH,------,170,--------
030965008-Humgaon,17-Dec-25,0029601,01,8,195311946655,CASH,------,1100,--------
030965008-Humgaon,17-Dec-25,0029602,01,8,195110001491,CASH,------,200,--------
030965008-Humgaon,17-Dec-25,0029603,01,8,195310000774,CASH,------,780,--------
030965008-Humgaon,17-Dec-25,0029604,01,8,195110001512,CASH,------,130,--------
030965008-Humgaon,17-Dec-25,0029605,01,8,195311953686,CASH,------,1410,--------
030965008-Humgaon,17-Dec-25,0029606,01,8,195310053266,CASH,------,390,--------
030965008-Humgaon,17-Dec-25,0029607,01,8,195310052626,CASH,------,710,--------
030965010-Saygaon,17-Dec-25,0036959,01,1,196850000745,CASH,------,200,--------
030965010-Saygaon,17-Dec-25,0036960,01,5,193790000717,CASH,------,350,--------
030965010-Saygaon,17-Dec-25,0036961,01,1,195250047423,CASH,------,280,--------
030965010-Saygaon,17-Dec-25,0036962,01,1,195070028471,CASH,------,240,--------
030965010-Saygaon,17-Dec-25,0036963,01,1,196850124941,CASH,------,1930,--------
030965010-Saygaon,17-Dec-25,0036964,01,1,195071971673,CASH,------,880,--------
030965010-Saygaon,17-Dec-25,0036965,01,1,195070028170,CASH,------,550,--------
030965010-Saygaon,17-Dec-25,0036966,01,1,195070028862,CASH,------,920,--------
030965011-Ganje,17-Dec-25,0001244,01,5,196070000867,CASH,------,260,--------
030965011-Ganje,17-Dec-25,0001245,01,5,196071904344,CASH,------,160,--------
030965011-Ganje,17-Dec-25,0001246,01,5,196070099651,CASH,------,180,--------
030965013-Songaon,17-Dec-25,0010496,01,8,196590001351,CASH,------,680,--------
030965013-Songaon,17-Dec-25,0010497,01,8,196590115799,CASH,------,650,--------
030965013-Songaon,17-Dec-25,0010498,01,8,196590000622,CASH,------,1020,--------
