Col Centre Code,Receipt Date,Receipt Number,Receipt Type,PC,Consumer No,Mode,Cheque No,Receipt Amount,Modification
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161843,01,8,195111923090,CASH,------,130,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161844,01,8,195110033686,CASH,------,980,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161845,01,8,195210000033,CASH,------,370,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161846,01,8,195150037919,CASH,------,440,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161847,01,8,195210044189,CASH,------,1030,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161848,01,8,195431947051,CASH,------,190,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161849,01,8,195731949161,CASH,------,590,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161850,01,8,195040018471,CASH,------,600,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161851,01,8,195041941796,CASH,------,230,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161852,01,8,196590001521,CASH,------,250,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161853,01,8,195491948049,CASH,------,660,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161854,01,8,195050023953,CASH,------,380,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161855,01,8,195110001563,CASH,------,430,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161856,01,8,195151951100,CASH,------,940,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161857,01,8,195150037579,CASH,------,690,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161858,01,8,195430060681,CASH,------,130,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161859,01,8,195431935509,CASH,------,310,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161860,01,8,195041943055,CASH,------,430,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161861,01,8,195110034305,CASH,------,240,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161862,01,8,196861964487,CASH,------,280,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161863,01,8,195040018196,CASH,------,400,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161864,01,8,195040046670,CASH,------,180,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161865,01,8,195040019826,CASH,------,330,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161866,01,8,195041934641,CASH,------,700,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161867,01,8,195150037684,CASH,------,250,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161868,01,8,195150002406,CASH,------,130,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161869,01,8,195150037617,CASH,------,390,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161870,01,8,195040045860,CASH,------,250,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161871,01,8,195430059721,CASH,------,480,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161872,01,8,195140000928,CASH,------,260,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161873,01,8,195040021235,CASH,------,670,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161874,01,8,195040019656,CASH,------,560,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161875,01,8,195491923917,CASH,------,960,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161876,01,8,195041920594,CASH,------,590,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161877,01,8,196860000751,CASH,------,130,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161878,01,8,195041923631,CASH,------,800,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161879,01,8,195040001129,CASH,------,230,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161880,01,8,195040052408,CASH,------,220,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161881,01,8,195041956343,CASH,------,130,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161882,01,8,195270001594,CASH,------,400,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161883,01,8,195042253591,CASH,------,170,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161884,01,8,195040017912,CASH,------,270,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161885,01,8,195040018684,CASH,------,2650,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161886,01,8,195051928135,CASH,------,1000,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161887,01,8,195041951732,CASH,------,770,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161888,01,8,195041928790,CASH,------,350,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161889,01,8,195430002193,CASH,------,260,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161890,01,8,195040021685,CASH,------,1430,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161891,01,8,195040019699,CASH,------,820,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161892,01,8,195051956244,CASH,------,370,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161893,01,8,195041935435,CASH,------,510,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161894,01,8,195040018986,CASH,------,470,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161895,01,8,195041939261,CASH,------,360,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161896,01,8,195041983367,CASH,------,220,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161897,01,8,195141931267,CASH,------,980,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161898,01,8,195041942148,CASH,------,340,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161899,01,8,195490002044,CASH,------,550,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161900,01,8,195490064660,CASH,------,160,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161901,01,8,195270049767,CASH,------,610,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161902,01,8,195041927581,CASH,------,310,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161903,01,8,195110003531,CASH,------,680,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161904,01,8,195041925111,CASH,------,460,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161905,01,8,195110003353,CASH,------,170,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161906,01,8,195271954609,CASH,------,210,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161907,01,8,195111935942,CASH,------,290,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161908,01,8,195040003814,CASH,------,870,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161909,01,8,195040046998,CASH,------,380,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161910,01,8,195040021499,CASH,------,500,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161911,01,8,195140001371,CASH,------,330,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161912,01,8,195050024267,CASH,------,410,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161913,01,8,195041952542,CASH,------,350,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161914,01,8,195140036116,CASH,------,290,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161915,01,8,195041957552,CASH,------,400,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161916,01,8,195040054834,CASH,------,780,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161917,01,8,195271951821,CASH,------,350,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161918,01,8,195041927611,CASH,------,480,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161919,01,8,195270022028,CASH,------,200,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161920,01,8,195270001179,CASH,------,450,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161921,01,8,195041943161,CASH,------,240,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161922,01,8,195111931157,CASH,------,370,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161923,01,8,195051931748,CASH,------,620,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161924,01,8,195041948740,CASH,------,390,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161925,01,8,195040018587,CASH,------,370,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161926,01,8,196900126630,CASH,------,780,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161927,01,8,195050002573,CASH,------,200,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161928,01,8,195151941384,CASH,------,200,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161929,01,8,195041938825,CASH,------,250,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161930,01,8,195431955275,CASH,------,760,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161931,01,8,195261921711,CASH,------,280,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161932,01,8,195041954120,CASH,------,240,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161933,01,8,195050024356,CASH,------,420,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161934,01,8,195050003464,CASH,------,450,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161935,01,8,195040003041,CASH,------,1410,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161936,01,8,195111955561,CASH,------,200,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161937,01,0,196860125732,CASH,------,690,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161938,01,8,195040003458,CASH,------,630,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161939,01,8,195261949356,CASH,------,260,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161940,01,8,195431925899,CASH,------,180,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161941,01,8,195051951838,CASH,------,530,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161942,01,0,195491939856,CASH,------,3640,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161943,01,8,195041951961,CASH,------,760,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161944,01,8,195041947646,CASH,------,520,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161945,01,8,195110003396,CASH,------,370,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161946,01,8,195430060053,CASH,------,240,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161947,01,8,195431951059,CASH,------,130,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161948,01,8,195041926665,CASH,------,270,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161949,01,8,195041928722,CASH,------,1360,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161950,01,8,195041985394,CASH,------,500,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161951,01,8,195041946950,CASH,------,400,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161952,01,8,195040054338,CASH,------,510,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161953,01,8,195040047200,CASH,------,1900,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161954,01,8,195041933751,CASH,------,230,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161955,01,8,195040002141,CASH,------,130,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161956,01,8,195040001684,CASH,------,2570,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161957,01,8,195041983693,CASH,------,1070,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161958,01,8,195041983685,CASH,------,590,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161959,01,8,195051927732,CASH,------,500,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161960,01,8,195141931691,CASH,------,600,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161961,01,8,195140000031,CASH,------,1790,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161962,01,8,195140002998,CASH,------,260,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161963,01,8,195141960151,CASH,------,560,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161964,01,8,195140003528,CASH,------,250,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161965,01,8,195040019966,CASH,------,680,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161966,01,8,195490001633,CASH,------,340,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161967,01,8,195730000672,CASH,------,160,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161968,01,8,196940128546,CASH,------,1090,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161969,01,8,195040019915,CASH,------,250,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161970,01,8,195491924212,CASH,------,330,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161971,01,8,195490001226,CASH,------,960,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161972,01,8,195490000866,CASH,------,330,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161973,01,8,195490001846,CASH,------,360,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161974,01,8,195141954666,CASH,------,190,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161975,01,8,195211937586,CASH,------,630,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161976,01,8,195430001693,CASH,------,300,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161977,01,8,195051920622,CASH,------,780,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161978,01,8,195050001461,CASH,------,230,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161979,01,8,195050002387,CASH,------,1310,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161980,01,8,195041985424,CASH,------,270,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161981,01,2,195330055061,CASH,------,680,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161982,05,8,195050001500,CASH,------,600,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161982,01,8,195050001500,CASH,------,540,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,15-Dec-25,0161983,01,8,195040053536,CASH,------,1380,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,15-Dec-25,0119039,01,8,196110000032,CASH,------,160,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,15-Dec-25,0119040,01,5,196530000887,CASH,------,130,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,15-Dec-25,0119041,01,6,195160038727,CASH,------,390,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,15-Dec-25,0119042,01,5,195500001297,CASH,------,940,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,15-Dec-25,0119043,01,8,195260048649,CASH,------,470,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,15-Dec-25,0119044,01,8,196111951162,CASH,------,230,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,15-Dec-25,0119045,01,8,188671956841,CASH,------,310,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,15-Dec-25,0119046,01,8,195260048835,CASH,------,300,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,15-Dec-25,0119047,01,8,188670002020,CASH,------,180,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,15-Dec-25,0119048,01,8,195261922873,CASH,------,420,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,15-Dec-25,0119049,01,6,196520114779,CASH,------,180,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,15-Dec-25,0119050,01,8,195261949194,CASH,------,560,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,15-Dec-25,0119051,01,8,195260001120,CASH,------,1460,--------
