Col Centre Code,Receipt Date,Receipt Number,Receipt Type,PC,Consumer No,Mode,Cheque No,Receipt Amount,Modification
010965012-Medha Sub Division Office Coll.,05-Dec-25,0006971,01,1,195871977505,CASH,------,2760,--------
010965012-Medha Sub Division Office Coll.,05-Dec-25,0006972,01,1,195870001164,CASH,------,680,--------
010965012-Medha Sub Division Office Coll.,05-Dec-25,0006973,01,1,195871970322,CASH,------,160,--------
010965012-Medha Sub Division Office Coll.,05-Dec-25,0006974,01,1,195870089169,CASH,------,130,--------
010965012-Medha Sub Division Office Coll.,05-Dec-25,0006975,01,5,195010052934,CASH,------,620,--------
010965012-Medha Sub Division Office Coll.,05-Dec-25,0006976,01,5,195011943476,CASH,------,560,--------
010965012-Medha Sub Division Office Coll.,05-Dec-25,0006977,01,5,196350110676,CASH,------,330,--------
010965012-Medha Sub Division Office Coll.,05-Dec-25,0006978,01,5,195241907401,CASH,------,690,--------
010965012-Medha Sub Division Office Coll.,05-Dec-25,0006979,01,1,190410537064,CASH,------,2020,--------
010965012-Medha Sub Division Office Coll.,05-Dec-25,0006980,01,5,195010008871,CASH,------,1850,--------
010965012-Medha Sub Division Office Coll.,05-Dec-25,0006981,01,5,196790001453,CASH,------,780,--------
010965012-Medha Sub Division Office Coll.,05-Dec-25,0006982,01,5,196790122218,CASH,------,670,--------
010965012-Medha Sub Division Office Coll.,05-Dec-25,0006983,01,0,195421919017,NEFT,------,3040,--------
010965012-Medha Sub Division Office Coll.,05-Dec-25,0006984,01,0,195420001253,NEFT,------,1280,--------
010965012-Medha Sub Division Office Coll.,05-Dec-25,0006985,01,6,196010001295,NEFT,------,730,--------
010965012-Medha Sub Division Office Coll.,05-Dec-25,0006986,01,0,195010053752,NEFT,------,13940,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161196,01,8,195041938817,CASH,------,230,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161197,01,8,195050002972,CASH,------,1420,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161198,01,8,196890126296,CASH,------,290,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161199,01,8,195151933161,CASH,------,250,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161200,01,8,195041984100,CASH,------,1670,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161201,01,1,195880090378,CASH,------,570,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161202,01,8,195041942318,CASH,------,260,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161203,01,8,195271931528,CASH,------,570,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161204,01,8,195211940048,CASH,------,640,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161205,01,8,195040002354,CASH,------,470,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161206,01,8,195211955959,CASH,------,620,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161207,01,8,195731954491,CASH,------,280,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161208,01,8,195041928706,CASH,------,520,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161209,01,8,195110033287,CASH,------,130,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161210,01,8,195731958918,CASH,------,290,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161211,01,8,195040018536,CASH,------,320,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161212,01,8,195040018315,CASH,------,160,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161213,01,8,195141925437,CASH,------,460,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161214,01,8,195140000707,CASH,------,250,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161215,01,8,195040022193,CASH,------,250,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161216,01,8,195210044570,CASH,------,640,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161217,01,8,195490001200,CASH,------,410,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161218,01,8,195051960675,CASH,------,670,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161219,01,8,195490000718,CASH,------,1240,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161220,01,8,195041943951,CASH,------,320,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161221,01,8,195040019028,CASH,------,210,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161222,01,8,195050003553,CASH,------,400,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161223,01,8,195110000907,CASH,------,180,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161224,01,8,195490001030,CASH,------,330,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161225,01,8,195490064856,CASH,------,210,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161226,01,8,195042253478,CASH,------,370,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161227,01,8,195731956281,CASH,------,320,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161228,01,8,195211924638,CASH,------,540,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161229,01,8,195211955924,CASH,------,170,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161230,01,8,195490000823,CASH,------,160,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161231,01,8,195111932030,CASH,------,510,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161232,01,8,195040002389,CASH,------,550,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161233,01,8,195110034747,CASH,------,180,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161234,01,8,195040001145,CASH,------,310,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161235,01,8,195040053439,CASH,------,640,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161236,01,8,195042253460,CASH,------,210,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161237,01,8,195040018064,CASH,------,1020,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161238,01,8,195140022107,CASH,------,260,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161239,01,8,195040003580,CASH,------,1600,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161240,01,8,196860125767,CASH,------,880,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161241,01,8,195040021707,CASH,------,320,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161242,01,8,195041924905,CASH,------,220,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161243,01,8,195040017858,CASH,------,700,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161244,01,8,196861935355,CASH,------,150,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161245,01,8,196860000701,CASH,------,40,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161246,01,8,195040003717,CASH,------,720,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161247,01,8,195440001497,CASH,------,480,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161248,01,8,195040002133,CASH,------,290,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161249,01,8,195441953513,CASH,------,220,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161250,01,8,195441960561,CASH,------,220,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161251,01,8,195440061244,CASH,------,130,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161252,01,8,195051922897,CASH,------,280,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161253,01,8,195211924964,CASH,------,510,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161254,01,8,195040022321,CASH,------,290,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161255,01,8,195731954971,CASH,------,2960,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161256,01,8,195151942097,CASH,------,620,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161257,01,8,195150037421,CASH,------,390,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161258,01,8,195730079830,CASH,------,190,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161259,01,8,195040018463,CASH,------,700,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161260,01,8,195040020328,CASH,------,570,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161261,01,8,195110000885,CASH,------,170,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161262,01,8,195041936768,CASH,------,200,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161263,01,8,195140036281,CASH,------,320,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161264,01,8,195041931481,CASH,------,300,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161265,01,8,195111952537,CASH,------,1150,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161266,01,8,195041923348,CASH,------,1540,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161267,01,8,195051957801,CASH,------,1370,CANCELLED
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161267,05,8,195051957801,CASH,------,650,CANCELLED
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161268,01,8,195041957528,CASH,------,310,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161269,01,8,195441949133,CASH,------,230,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161270,01,8,195441936023,CASH,------,490,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161271,01,8,195042253621,CASH,------,510,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161272,01,8,195110022188,CASH,------,130,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161273,01,8,195041922333,CASH,------,930,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161274,01,8,195040020671,CASH,------,510,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161275,01,8,195050032146,CASH,------,360,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161276,01,8,195341941631,CASH,------,270,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161277,01,8,195270000041,CASH,------,290,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161278,01,8,195041940323,CASH,------,230,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161279,01,8,195041952101,CASH,------,920,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161280,01,8,195040019036,CASH,------,550,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161281,01,8,195041936695,CASH,------,190,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161282,01,8,195040052581,CASH,------,130,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161283,01,8,195040002061,CASH,------,1040,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161284,01,8,195040020204,CASH,------,1540,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161285,01,8,195440000849,CASH,------,300,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161286,01,8,195140001304,CASH,------,400,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161287,01,8,195440061333,CASH,------,180,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161288,01,8,195051940607,CASH,------,590,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161289,01,8,195041929770,CASH,------,640,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161290,01,8,195041929788,CASH,------,130,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161291,01,8,195211958079,CASH,------,1310,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161292,01,1,195870089215,CASH,------,520,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161293,01,1,195870089959,CASH,------,220,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161294,01,8,195040019605,CASH,------,1230,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161295,01,8,195041935869,CASH,------,290,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161296,01,8,195041932002,CASH,------,500,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161297,01,8,195040017262,CASH,------,1410,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161298,01,8,195150000993,CASH,------,130,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161299,01,8,195151934116,CASH,------,590,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161300,01,8,195050002654,CASH,------,240,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161301,01,8,195111938224,CASH,------,890,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161302,01,8,195051955175,CASH,------,390,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161303,01,8,195042253222,CASH,------,930,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161303,05,8,195042253222,CASH,------,1070,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161304,05,8,195040001765,CASH,------,680,--------
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,05-Dec-25,0161304,01,8,195040001765,CASH,------,780,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118748,01,5,195012932231,CASH,------,2460,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118749,01,5,196800001066,CASH,------,1180,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118750,01,5,196800001058,CASH,------,380,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118751,01,5,195010010425,CASH,------,380,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118752,01,5,195500066127,CASH,------,600,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118753,01,5,195011987881,CASH,------,2220,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118754,01,5,195791951092,CASH,------,310,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118755,01,5,196620000631,CASH,------,280,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118756,01,5,195010052144,CASH,------,380,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118757,01,5,195741915273,CASH,------,130,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118758,01,5,195012931030,CASH,------,700,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118759,01,5,195011914905,CASH,------,170,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118760,01,5,195010001868,CASH,------,370,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118761,01,5,195010001485,CASH,------,250,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118762,01,5,195011914883,CASH,------,650,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118763,01,5,195011935805,CASH,------,780,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118764,01,5,195010007823,CASH,------,820,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118765,01,5,195320001345,CASH,------,300,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118766,01,5,196791942227,CASH,------,480,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118767,01,5,196231908961,CASH,------,220,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118768,01,5,195011914913,CASH,------,3640,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118769,01,5,195011924374,CASH,------,1260,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118770,01,5,196811934919,CASH,------,650,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118771,01,5,188411942669,CASH,------,170,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118772,01,5,195010002554,CASH,------,310,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118773,01,5,196041900280,CASH,------,130,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118774,01,5,196040098790,CASH,------,670,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118775,01,5,195012930751,CASH,------,400,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118776,01,5,195891930793,CASH,------,190,--------
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,05-Dec-25,0118777,01,6,196711988817,CASH,------,580,--------
